C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,T
3.972487620135149,-2.248928378458401,10.146914589486082,7.463316829804022,-0.5242507276946757,19.32940512826252,3.1580610278121215,-10.9729550126062,-7.463292020466593,1.5780712160015669,2.39
4.173179707756324,1.4432682728970738,4.026020145894731,2.1689854160557336,6.332375234033707,-5.168378164565792,-4.6916155988302775,4.066885004816609,-17.16015734499187,-4.60516254180672,2.67
-7.7543611152614185,-1.1951961310530372,0.6708338751075158,-5.324101646835404,1.648231071638266,-0.4679288856508228,2.2822303739074865,2.9627757947101436,5.158586002599224,1.3024577707213607,2.48
3.7025056931143516,1.1695591293304033,-3.819391616431152,-5.6430879357983486,1.6540451582950824,2.777404415518542,2.8001960579516503,-5.08894255973897,3.294298842419341,-0.5599069709060325,2.9
-10.871586443390472,-1.1682446757984841,2.0800140416814528,3.671750406291575,-8.708288321816408,-1.8790976884081148,-3.180175802591144,-4.194507783925921,-5.394841183500124,-0.4282891472679296,2.77
3.719327870530306,6.511783631543611,-6.724814288630716,9.617564068312754,12.98193764888892,6.285253722405949,-10.199643704315463,-1.6702486576936535,-9.877376674325358,5.660266580177942,2.39
-2.2797708907053256,-5.227184034708646,-7.300882132286993,-0.21543795350513464,-4.201012817396182,-0.7415492507590036,-5.018472781854159,1.9501860363022838,-1.1644198055984538,8.65987684039783,2.58
2.290134310371839,0.5790367473792393,6.740406407313781,-0.9661818947423206,-8.027392324418607,-2.577764335686765,2.3574003117104243,10.51502533734759,2.626187170687565,3.4183105851166404,2.9
-13.18571888927221,-0.7052130659720179,7.139963434660599,-2.6638973986393877,5.203346047793785,-9.673405163726567,2.544619325125548,-8.108512916535359,-13.0898426921762,7.619373475128809,2.48
5.844948546759264,-5.417537744898804,4.15815044721856,7.22041115274134,6.079748040468511,6.262865388206689,2.1946815581750916,-2.5210222621089677,0.6511540869832736,8.545332004517574,2.67
8.424117011770235,14.04868875800832,14.044969718593336,-20.15098124063122,10.083919783908753,-9.512194097402412,5.269679693705788,-9.577337723451794,-1.747431148468267,-8.083169941998937,2.39
4.083104252717317,-1.1790209917649421,-4.8735883578950565,-2.3158650854511054,1.4154117633126977,-5.53941057628307,3.8239449255336986,-0.9255640293038863,2.8485049447786244,-0.456879244875567,2.77
-3.7502985755659886,-3.080074643143253,-7.230730594947299,4.767006723550558,-9.969248975479612,-11.818266524831987,6.655256405581158,3.391896918688248,-10.18946532525391,-5.184417083948685,2.58
-3.590591697692589,2.961277921863956,1.6274610866703199,-6.036169353701307,-5.163986571767015,-1.457028405351426,1.6562884236996736,1.3336465163532294,-4.191713919982292,-2.1071461292596547,2.9
8.553333009046026,-6.608016505668488,-1.5075959951992974,4.508877945621477,-5.244590299366457,-5.654178433705312,7.562465065550979,-4.667867135508466,-1.4714420327872972,0.9165780654160399,2.48
1.2603857920801784,3.508154913280358,-3.52567773412303,4.986416161504175,-5.720441045290796,0.7856121686732485,-3.9052905807884373,-12.982650333790744,1.1516300969242206,-9.428757823230914,2.39
-0.3513856918380795,6.195978543876569,7.454195234861546,-4.392295052474902,4.758231750861051,7.411060970332727,5.5451008633329515,1.9248240413252702,-4.791285551864483,-6.271147137435906,2.67
-1.3020715899160251,0.27220913633110383,-2.5391798158819814,-1.1316530565640626,-5.686154235465021,6.71635448137992,-6.348516893748898,5.5360097856413955,-4.5647249144291315,-0.2539084451234082,2.77
1.4453744062896847,-0.16101662157311974,4.761518272009477,-4.794024692103244,-0.3772806645663088,-3.052640569487245,1.266509387652531,-6.67451458193305,-0.432774876605496,-3.752076568654515,2.9
-2.10874918022127,6.710221548512278,-5.817287900366479,-1.0959609776411159,-4.3412438783421265,-0.48509101869344345,6.501852338385419,6.422813757174623,10.42825115807806,0.685887554726887,2.58
-1.2748465330657925,-4.431122070261633,0.6552480635491447,-1.941350459185311,4.6886315708505135,-4.994343146109303,-0.4268828792184478,11.167136061943273,6.25427725568722,-7.261170136515915,2.48
6.8840232378300374,5.059414330197497,8.8395905129275,2.2144775244640607,-1.5996034936341044,-16.967250686656968,8.63356912088403,-6.6983826643873305,-17.153635240899412,12.907626858409841,2.39
8.996591477229172,12.20352136759167,-7.694298708405084,7.858815316764884,-4.691759866165737,-1.61444918873657,-2.9836707295713736,8.511766156473128,-0.135271680187435,0.9988528019369466,2.67
-5.833455593976122,1.4146851113398915,5.1317918204362565,2.2461350360253167,1.512032392244351,-0.24586139581959676,-1.0062191278527777,-1.874518915141481,-0.29687565415903483,2.247203709964996,2.9
-0.2805234159347294,-8.508670511491395,2.231615549879631,1.499756575489903,-4.702543898091649,5.217595722262353,-0.5942521223172637,1.7217728790111928,5.527350962460439,1.8057263670547012,2.77
-0.3248598749990167,3.1426236204670435,0.5212792056078733,4.187694566214993,6.747957791345075,-4.29271521043226,-3.665868391080095,-14.380823800093578,-0.8901173589400015,-1.9151110937019085,2.58
-15.429507608246823,2.4766041919757003,-8.534063755627043,9.060878668700866,-13.317356823732858,2.4098839129504475,-8.114759920637706,14.797848108051749,3.300714026580341,6.690526471681728,2.39
4.621926237895431,10.915837973241443,6.180943967230385,8.376546521296946,3.0214352323594937,6.646038900294599,2.411970670624849,-3.5108372840098325,-1.7114197439540304,-18.631460983717314,2.48
5.825382468768309,-0.009971705737721825,0.7244246179569245,3.8484878923588832,-3.7587339462621805,-1.9036395868244855,-5.150189851371989,-1.5664261177796204,0.19682593428339368,-0.3526820909585394,2.9
-5.736958444301701,3.235863838862662,0.8331102478923125,2.4820575514362093,4.5211452747615635,2.914622543916379,-9.374434594204955,-1.9230244207223515,0.5164863483810442,2.085123558573746,2.67
-6.285872534156927,8.036395358788614,2.1388631680811483,2.1915911899774447,-0.44647878855273343,-4.335834429838108,4.75159679824121,0.006834394579586095,-3.03096401377677,1.1855227856960735,2.77
-8.289785218567754,5.362412038961149,8.033286604378112,1.2868861094774764,1.9443901460050927,6.036219824687538,-6.615710877907607,1.5521476605606073,-3.174790921122404,-10.056997602526142,2.58
-1.5242094686183107,3.8872853605363034,-6.9946203519279715,1.5846069845277642,-6.357405978952998,0.9852692386027841,0.20930619537446415,-2.4892588875652346,1.6356728843804775,1.1058042993467607,2.9
-1.2096902360277424,-10.836529198660331,3.845447913301331,-8.546640335834931,-7.488568022340392,0.23496372344684996,-6.742445994297988,6.031630147795965,-12.486228159129432,-2.006699407595936,2.39
2.163780916370748,3.7795377200423186,11.561451792304203,10.063419411981553,-8.377774553886429,4.719153392852178,2.633911494902841,-3.843310979714838,-2.1166339614488163,7.476326345617911,2.48
-3.4155342651301543,4.520695731490309,0.053871507717227485,14.2158810701765,2.315073528815413,-2.821815815919531,1.7895502176739788,2.5760250430866565,0.2984009884721235,-5.034113372376761,2.67
-7.345287923295359,-0.7739833440297376,-2.759383635101207,-3.570979053725954,-4.030722175655566,6.5401856479513505,1.4535751692523668,-1.613663915596515,5.784013356212869,-4.915170562237583,2.77
-6.832021950589387,8.721990353141415,2.2980830833018926,0.3914349667698307,4.4051694493807725,4.165487600406163,-7.273376695174354,-3.5541767334983856,0.28495638578397275,-2.873482742681723,2.9
3.8776820339356544,0.5733264915441713,-3.394589063745262,-3.1968408886508572,-5.477691167220122,2.5580529199095237,-8.057043047501136,-4.68068815222334,-4.70363568059142,1.238025181967073,2.58
23.193943785660956,5.704630509452467,-6.696286459134649,-7.213367154351689,9.288084141915462,-1.121841686677974,-0.7928381552243644,0.9101566188482899,-1.5469113571097635,0.9092074074824952,2.39
-9.327091223381151,-2.113846534988105,-4.467675380544503,0.05181539782629159,2.7610244789822636,8.363607488126926,5.734574990193222,1.274471826532817,-13.953222558042347,0.4214824909509997,2.48
-0.2554212721410184,-7.689648834272708,6.162052508468074,5.507470058218338,-0.42133639315939153,-7.5753572805973945,-4.428559204412898,5.2995348878623885,-1.3026670594244107,-3.252889478136877,2.67
10.261520015734195,4.94605824653906,2.049512072702749,1.2895081146522367,-3.2902196066350156,1.2004327033553488,-1.3795303948701763,2.0484947552273356,-0.6717966912366274,1.8141394129037225,2.9
3.4550571278724354,1.457687475800241,5.244375318626771,-1.0780546972875682,-3.0344305219016343,-2.72554129685116,3.6184343595731434,4.416092961874447,-4.440603517980303,4.97916222476529,2.77
4.94604512192825,-8.353986631583096,3.8265975347233447,-3.51865295187096,5.6543101557197755,-1.1233952704897796,3.589607999602353,-2.261054579368081,3.505311982537074,5.399000533984827,2.58
-18.28211502824196,-0.3004102035391524,-10.29123909938523,13.50016830994215,9.606038801241539,-7.72744871766862,4.902992288103586,5.914667539267758,-3.845457580126239,-0.7621876619468888,2.39
-2.275086467229735,-7.51431359147231,-2.429489027389425,-1.097684423909487,12.323460458074416,-6.208207122827704,-2.6668303514044043,4.674213846012831,5.441451860185552,-2.0284215198823135,2.48
2.4443438057727453,-0.4035880537813685,-4.75402211528022,1.0619109890771887,5.539428890273685,2.0256103808598986,3.424340981381372,-5.357587643869368,-1.028139741038796,3.378629711898628,2.9
-2.8884227900268837,1.1435611560263708,2.698397855589069,0.23397112269606699,1.7372921885094286,-1.7101562230877756,-5.792831935427315,2.1937479162380322,6.689122868410793,1.642578111798811,2.67
2.6696856871761403,3.7777451536090014,-2.4083732676571046,0.1761629558698951,-2.0877327392281892,-5.9676919478349095,-5.224180650101203,-3.694414765642345,-0.8188473936554458,0.5818230508763123,2.77
-4.822086825591379,0.8694070193046939,-0.9341119857471625,17.704127684482714,-0.06696693815956112,2.8816893926928717,-7.135664633530724,2.8255969601496402,9.754852508381413,14.694696710100532,2.39
12.625233052822884,2.0104433671336723,11.733920613913797,-5.7634747807106805,9.669633767714185,9.188980318156059,-1.9215135454264194,4.64339401691113,-10.167319201827421,5.618714011174149,2.58
-5.328015915052946,6.04390320483618,-4.766232205725159,0.604648782551104,-0.3490543186847843,-2.696234289857866,4.894430765373478,-18.797438729433363,-2.1440798481170664,-6.20233946858169,2.48
5.75383489029037,-4.075015669877661,-1.5847397244986916,-0.9325549019323068,4.483136194362412,-1.9583877105949838,-6.329419574250457,-3.9407078863289464,-1.040908274578031,-0.10983827320641659,2.9
-16.570108095013975,13.177009169598382,-9.138529095060747,-8.637049250058366,-6.397763352312311,-6.642533960703248,-3.8142027250192494,-10.398635137099529,7.754911348646291,5.506042308930055,2.39
-10.41751669590735,-9.185178939903851,-2.121719386026319,-1.644545693778622,-0.763982298799564,-0.48557067604332793,1.5057490826241775,4.193819648178462,5.721868669604205,1.8446806643105516,2.67
6.07812497037183,-3.073337779751032,-2.9775728703497717,-4.030318752902226,-1.917273721886785,2.096505493891414,-10.34023278969239,0.03782694964855782,0.31646126386988793,9.622653871584198,2.58
-0.18698128075086984,0.6243528385458361,0.5910183741974557,0.9446928766347307,0.20732775486999946,-0.8328055875639233,-6.110028366798537,5.474052983050894,6.650470233731812,0.43573833071578083,2.77
9.345645865809646,3.994095746431405,3.5895340469513375,-7.288475347186176,11.825676345286453,-0.5253159123656007,-0.6832694886166127,6.650591948925696,1.8745586326622925,-1.1958120952222286,2.9
-7.10296634085469,9.7751892920708,-0.06826577204420958,6.016018960814007,-7.098648895487776,0.2684378274843581,-1.763451225760887,3.0076031688655043,5.911012412417631,-3.299443501979728,2.48
20.677599247796376,-2.7006963888462794,-8.702151301597972,11.943242781207934,13.433321902647497,0.9781695247572244,4.860184739389153,10.820717358984151,-5.420448053052891,1.5478453856179621,2.39
-8.027803227252468,-11.917470509659127,-3.556636826264564,-0.5299939635036262,1.0200478810656417,1.6991590449809753,2.7921370620368076,-5.27980670748352,6.639460716561076,2.3831498212306483,2.58
-0.2745638526304302,2.2766650220260187,-2.734456984743274,4.172390619468457,6.283452295061126,2.2674507144009572,6.601641254997247,-4.116945449805053,3.8631571431780816,-1.7791096165123346,2.9
0.4613568752515085,-2.7498936585110005,0.8430235672444237,2.700949994915986,-7.816811029914708,0.860372834766176,10.745603004563096,-4.314022748806996,8.240937997982144,-4.42326740099789,2.67
-10.518945697715433,-4.78253414315732,-3.4563736065008843,11.499750500641749,0.22172431262885856,8.680842339753752,5.394060938984435,-1.5059862426925537,5.777588858328283,-0.6751073925803733,2.77
1.16054971282998,3.245700819590558,-9.96771850430537,6.755495220567499,-1.2568144545395574,8.552315814043121,2.3196831883474336,-15.537105667197045,8.05262559592455,8.47473785011071,2.48
-24.30646335029818,7.297606516713391,-1.6368249790809342,5.864958172819124,-1.0467179814363905,-9.589517744101029,1.8966787372926404,1.5138785586301973,-2.621737529843572,-5.706304923443454,2.39
-1.7733563129273426,6.203064236466391,-6.66311758562209,1.556108978587321,-2.298443207911615,-4.099514819333855,-1.150697438860371,-4.370556665711565,-6.685916942606535,4.466542526604496,2.9
-0.7070571739303402,4.431189946400563,-4.829572788176174,-3.205593850176338,-0.742143007506548,0.3033491249240067,-3.545255751111949,5.095259486176151,-0.8696302826457044,-0.5673412103798723,2.58
-6.932967654546125,6.434224841377369,3.925012539380068,4.3279144945160635,-2.9984780316961004,3.9480288468330853,1.6292534670729475,1.8427965065230945,3.369671282845416,-3.9950597632958966,2.67
9.241978983236253,-1.1246354595724193,-9.515601723599302,6.3203660201581,-13.602351278364807,-2.4698113718682144,-1.2709271241913838,3.758883295353545,-7.3085881264143255,3.4295663591109222,2.48
-3.1159049266882017,2.3464572308426823,-6.474197260978572,4.436009588534386,-4.1187124705907,4.965751703641486,1.8373867745253158,-7.646736308000489,1.352707233411333,-9.507685676296703,2.77
-2.016964988018318,1.4372237972572046,2.5056590974568804,1.48093548904219,3.635293617965445,5.454455375241184,3.890066846665228,-0.7232794059048838,4.653667536994711,2.7032813457891027,2.9
-14.63408827846498,-2.972050052994327,-5.494776717471929,6.085545579903073,-10.653246448091524,11.123825208270762,12.34971448237912,9.61637710621779,-5.8308921912518406,-3.7365969720469177,2.39
12.942388166230216,7.078042437571165,-4.304782147646686,3.5030512526255855,2.2926567334989674,8.730347764379369,-1.2071809037226868,-4.231928521223967,9.05038524059636,1.5314058055368833,2.58
-3.873987213050018,5.256586293503043,-1.5694157487765403,1.055949437137563,5.925300310814301,5.635872788570442,1.3281208164007288,-7.201492379381206,9.417811519630876,-6.043510364370286,2.48
-1.439271996506638,0.4927220536708928,7.3094214659202645,0.29426649094805263,-0.4130537764446316,2.780559130938225,-2.2012641985981745,-0.3085500016855266,-6.673774332587684,-1.2328113882902678,2.67
7.413310636413007,-0.7373885848474837,-4.4678223063857185,1.246331545137659,-0.7005617195900361,0.7139512696509339,5.48564999539573,2.0169106950955,6.369832671632438,0.052167034397064216,2.9
-0.015688123450431857,-4.8448759011370965,-6.525110213801058,-3.213777457050524,2.547415304005935,1.564271903297939,-0.565892394500315,6.33127924303986,5.059162695487083,-1.3942470375785392,2.77
6.596278563929405,8.277598356490994,-21.72068616720992,11.19579972109142,16.72619444862708,-10.610902070752896,5.223810301058036,-2.2060437131050357,-6.17137268705374,9.33177471537595,2.39
1.0637847964006775,5.654140059539715,12.597874418523427,5.159063872360566,-7.1359628402369575,13.988154194531415,-1.8610031450333129,-3.929011836492646,2.457863196463598,7.505227310474723,2.58
9.547557626183483,-2.4425552107338806,-0.6254693254084571,1.3987032758619895,3.770330248406925,4.52019982082531,3.495528241969473,5.03381080055749,4.48788524757618,0.2279628196811629,2.48
9.016045789632727,-6.393931581030699,-5.067898655805856,2.0744317678447817,0.196342528950243,-6.277190707446721,1.7689486887186665,4.207677426771653,-8.584205897251177,6.47244754579084,2.67
3.001158479643794,-2.443967194539865,0.07168645134170104,-6.574364599964905,-3.18263362557175,-1.124727403907129,1.013243765266088,2.896062146146553,-1.068878975210593,-1.1448171751903091,2.9
-0.39628432435015093,0.30177458786630446,10.224858228047394,-15.0597078753949,-5.860089223913949,-0.380963170559782,10.613434921602893,13.493245253723574,8.858283713975577,4.116714130162287,2.39
1.5059433320130196,4.562382546628402,-0.18550432646136494,-0.6847772534547315,-11.608673114174561,4.564860785807338,1.8291527343746559,-5.613359174416813,-2.1338744472625137,0.8249373238770872,2.77
3.5478516068146084,3.848172826698792,-13.386592300317178,-1.6214586971230611,-0.632185215422854,-3.102912627441648,7.109627743701576,-13.758864017154348,-11.049027981352024,-4.331734296439593,2.48
2.01935338482559,2.4044324621625095,0.4119389071743279,-0.24194418279472513,5.940787935144989,-2.9284056410688053,4.901334036088103,3.929821830995787,-3.5683782462781255,0.6911530711680552,2.9
9.627744117952735,2.7042172246906837,11.820937548872111,3.120001762971142,-0.4252945015503946,1.7374001927727534,1.4830495384996683,-2.624103441605007,1.5513496716199466,-6.224664006862185,2.58
-1.6251185345991397,-6.287199869011974,-20.661141550644565,-13.703194097000303,11.992910231613118,-11.233102205320264,5.491334190420144,5.927576479833594,0.8592380979488272,-11.24564644551188,2.39
-3.6361984348460434,1.800629131658635,0.0684351785750317,1.3850341631523984,4.324468370792009,-6.804731446759681,0.5409214060069707,3.8720280198819896,1.147461454631939,-4.957210776231189,2.67
5.483978280918061,9.769256208051655,9.639253217079402,8.262713766815454,-3.323498270363633,-7.438865457630583,-1.035482282442116,8.233827744436384,-2.3371008431069935,-4.36602034961035,2.77
-2.286265946355585,2.3793336073728506,4.678115409994016,-0.9622440462648164,-2.4530812218095157,0.8402231267320281,-0.5545740073807297,4.551313954315072,-1.7742367846248894,-0.8012975832312549,2.9
-3.7836169721509405,11.160477543381432,-5.875257681904625,-11.59826929136362,-8.33450444273356,8.220471844308033,-4.708718906724571,0.3119167925860186,0.5110661712525428,3.165438170699456,2.48
11.682343834595569,-8.096095487412718,0.11525277927396371,-0.387101422283381,1.5996101613903322,4.188175113092853,-0.2812566822219386,-2.2199895392780595,-4.995853547528952,-3.847710680825146,2.58
-34.404311479544916,-2.1886165521681415,8.269068433982879,0.6696047078663162,-9.261841293677406,1.7476095721304599,5.830037206926388,2.063175150621265,-0.8380714393413058,0.9411052576975727,2.39
-3.4376397564242733,-0.4155234786884851,-3.5649323407551745,3.650077370317975,-14.239315475651187,2.746381687056621,0.1891413895004455,2.711861119073964,2.167593848163759,5.322120431806633,2.67
3.990265134987658,1.1479266308962515,-0.1024373364273041,1.9308114067854483,-5.260445613701169,-0.6709946051518942,8.373795221037632,4.131522452466038,3.8631591590387164,-2.884638934491062,2.9
1.1066091582436848,-0.092360303992846,-3.884958869092955,-2.6641583574841534,-2.4911989659837976,0.32386238277855095,3.8584711087497685,-1.2195894792436788,6.011704766941189,-1.6279249706387549,2.77
-8.138894083308637,15.214130028314372,-9.729385329391231,1.1765867861068566,5.864562415890446,9.20887654891489,10.514330913770547,1.8934911849840876,0.5563382123810373,12.277048683642711,2.48
-24.618491588688187,6.814336615026816,6.599690583490348,-7.974027799040187,-1.9219585900545222,1.7864789598181878,-0.19189703472368447,8.67838998846005,-2.7796820369699997,-1.694647998163361,2.39
-10.284454656124952,6.924695623604974,-10.559614435907898,-4.159481878892969,8.007245670786798,9.540712701713822,-3.7935341856542752,-7.849148522158501,-2.950981194507461,7.774695788732992,2.58
7.476771902902877,-2.0562596309547083,-0.28220292562247784,1.6807967153892296,1.948303087071252,4.266609210671202,-7.859602769952304,-0.11516856619067889,4.206189013041087,-2.8134465677137115,2.9
-2.6767229237755275,0.8043992532394006,3.225167721536159,0.8970161608115602,-1.2598666387729178,-0.9285748456577338,-4.575543471550589,4.658249749430297,-1.085232977152994,-1.3840193696728795,2.67
6.9852403023692755,5.073908977355391,4.15594321335584,-3.3879363134953326,-4.130067243577468,0.7654396886753225,-5.058473693045363,-5.708535211384829,-0.5506877377227661,-6.389659598254329,2.48
7.4049561002418836,4.281856421640911,-3.9980437878412958,1.321164003940781,1.8916555288801775,-3.447399546047147,-2.3698861744198267,-2.4554263440371957,-1.7797991737150438,0.5568142025576219,2.77
1.7570341018424334,9.910982731827353,-3.7139028020051668,2.073239412383828,4.749331934130639,-15.630961350440018,3.701605359278622,-5.864003014239617,-1.1383066500930625,-5.900738969840754,2.39
5.533709937966075,-1.2782284556672716,4.255170253261912,-4.74896323257127,0.4998766443833242,-0.2569135256879058,-4.8435064483076715,-9.110171458824842,4.759754882410581,1.1579451818045907,2.9
8.60490148482388,-5.468948001113716,2.880415620635258,-0.7479883357230991,8.581560463993219,-6.2758709403737765,-2.7292610728704068,-0.08296979362843238,-7.8143966770696345,1.9675006748633754,2.58
3.985939385749505,-1.6935055213070602,7.17623463350355,1.0374073192929214,-8.954334668912038,-1.6152599020687073,1.2674514497518523,-8.463476473276328,0.35218261731186745,2.654929315999045,2.67
-3.269748042141654,5.440706112196336,-3.5026679548762987,-9.975081081523552,-3.461420871640399,10.887559469801994,0.37129904550028164,-5.338771638634316,4.342537551945741,-0.4391278223549538,2.48
-1.133774846964517,-5.216162203003503,-0.7948230187634803,-0.9828935524659359,-6.2597216377379095,4.349483857833986,0.7314869813347828,-9.802558677891001,8.608809192582102,-0.26031178711666025,2.77
-1.2277181153366663,0.9290377259454767,0.4612397851984346,0.22717824400200132,-4.952088927471216,0.5092303228847452,-6.0744065443304756,0.3176449017231718,2.030179469803745,-2.1503536284120757,2.9
-6.01227923835667,-10.226503093377739,-16.806166316018423,17.841898161157268,-13.334229781012633,2.605442887647685,-8.10957595165834,-5.05074504175743,6.023938988883379,3.2343405120569804,2.39
0.9449104016893315,5.080203369240404,-1.823024142056394,5.2027436338946265,-9.923345193200172,-6.556321202486043,-10.834783694691986,2.102784713267945,-5.915199415626861,-0.6316575232711308,2.58
-0.17132609195078308,-0.3092666075785303,-4.123215423937211,-8.946604801829066,-0.28044014796809646,7.10433126629706,-3.609390590578175,6.046246288120797,-8.580349060553102,1.135903885597824,2.67
-18.015724427181663,-0.1572541238079792,5.073952769733361,0.6535394186957446,3.27824443503999,-5.5911642372913,2.8896363283049955,-1.183199972718383,-5.339981224356018,-11.260159729737671,2.48
1.1888840589329592,-1.3951208688993504,-7.459642587874733,4.113946643714622,9.806330785076831,-0.5545524871910432,-0.6358541605565653,5.420050139526117,3.1842597940420854,-3.923383443166642,2.9
-5.650272044409369,2.2509460660874727,6.727720228813448,3.9886618538670606,4.061662803775956,6.026332232084414,0.11964202144142755,0.9316880053628178,-0.6036197520658946,-7.749239684722126,2.77
2.697525683277851,1.2905314997226147,9.952248443693337,1.2377808058877584,6.266882156167236,16.69189245286509,7.184226045921056,21.888036778691774,-9.75175457650648,2.9015534606799767,2.39
6.5128471608616145,-2.993075232660892,-4.5350234023366385,-0.7484349490591727,-11.753011501593988,9.948523675416471,-0.30513300778713603,-1.4348551701643542,2.590217259794634,2.9538139952719824,2.58
5.303673217637233,-2.4893748241462914,-9.999311931456571,-7.913076927992146,0.981915577050257,7.530913906680251,-2.1919839564845196,0.3865650701539627,-0.16107304409170398,-3.1954252834468995,2.67
0.9299203928802005,-0.11134539644884367,1.5610179150891852,1.319717024136681,2.2684821504973525,-5.09162561251276,-2.3262567412978905,-4.078994590839336,3.157565837302367,-0.2711982499736188,2.9
7.582756411243484,6.056794979160209,0.49752267179091336,-0.31783645150498563,-0.3358351477780729,-1.4766857454411362,3.4039072441476828,-3.2497471854775717,-9.94263438764481,0.40850184860030214,2.48
6.3781565600572385,7.951074016002844,0.5833232083300507,1.875061477529946,1.4841688773063595,-5.089043844756367,-1.3149836027455373,7.726682843157153,-1.480895841972345,7.211135022799503,2.77
8.659011573177933,2.310831344884071,13.399861554297694,-18.43774824067209,1.042193641557281,9.870970575962916,-1.3417081049547968,-0.0011583937521502108,11.896415621739756,-8.059050124866241,2.39
-2.598743651586514,-4.793421263841285,-2.1826026760777584,-0.9830796479164956,-0.8206252608722028,-4.496151210112211,0.05003743040835565,4.320405836632415,7.872114486532298,-6.873932540320319,2.58
3.0851405838006087,9.435088973853567,2.1037582518744204,5.5893521108155095,-2.05901194309598,3.8269478283854363,-0.04569379076195797,2.321795189130048,4.851004747530888,-2.0775372660426195,2.9
2.533590633378645,1.468371264778679,-8.089950204455748,0.52961306575764,-1.8583333141629177,4.252609524677982,12.041301669037416,8.095547752526745,3.7251685069267473,-1.6013424578674664,2.67
